model,term,coef,std_err,p_value,ci_lower,ci_upper
ardl,policy_rate_roll4_std_lag4.L1,0.8657662954530079,0.6875110387467495,0.2126509459972876,,
ardl,policy_rate_roll4_std_lag4.L2,-0.7046938367176501,0.7750964619027032,0.36678160008466126,,
ardl,policy_rate_roll4_std_lag4.L3,0.7703697337665201,0.68595852049394,0.2657438202498743,,
ardl,policy_rate_roll4_std_lag4.L4,-0.26838978954967274,0.3752271592229551,0.4771254721857591,,
ardl,exchange_rate_roll4_mean_lag4.L0,3.1201733399713163,12.635806291690807,0.8057773808158385,,
ardl,exchange_rate_roll4_mean_lag4.L1,-4.749913850187806,10.0380911754318,0.6377401710658308,,
ardl,exchange_rate_roll4_mean_lag4.L2,7.24941026224554,9.271216367602687,0.43723375796787306,,
ardl,exchange_rate_roll4_mean_lag4.L3,-4.550838476310524,8.949216602556637,0.6128948204317985,,
ardl,exchange_rate_roll4_mean_lag4.L4,1.943199643798141,4.607099673434562,0.6746417887316922,,
glsar,const,7.772789691506851,2.1778605498477748,0.0004582773181656154,,
glsar,renewable_energy,-0.16728211960947292,0.4338648856305882,0.7002708297563998,,
glsar,q_2,-0.1717335657241309,0.15704060655654703,0.27559260380815015,,
glsar,q_3,-0.09683146785666318,0.19788933107888182,0.6252034376102097,,
glsar,q_4,-0.0847679500122942,0.1741056030806392,0.6269315906772912,,
glsar,forest_area_roll4_std,5.684259863677091,12.164870492993854,0.6408667924029111,,
glsar,freshwater_withdraw_roll4_std,0.995058300678168,2.3576572653442134,0.6734838488127856,,
glsar,imports_roll4_std,-0.10444491062785785,0.34303866173715136,0.7611178601986209,,
glsar,freshwater_withdraw_lag1,-0.33647879107009954,1.1127621986154819,0.7627064861459707,,
glsar,inflation_lag2,-0.022820185770902376,0.05641979091005437,0.6863411156051116,,
glsar,imports_lag4,-0.232604199628831,0.11168489833547578,0.038678137703073795,,
glsar,exchange_rate_lag2,0.14934390460553873,0.4498715687214275,0.7402938357341075,,
